NC_016825.1,Proteobacteria
NC_016827.2,Firmicutes
NC_016828.2,Firmicutes
NC_016835.1,Proteobacteria
NC_016836.1,Proteobacteria
NC_016837.1,Firmicutes
NC_016838.1,Proteobacteria
NC_016839.1,Proteobacteria
NC_016840.1,Proteobacteria
NC_016841.1,Proteobacteria
NC_016846.1,Proteobacteria
NC_016847.1,Proteobacteria
NC_016849.1,Proteobacteria
NC_016850.1,Proteobacteria
NC_016851.1,Proteobacteria
NC_016852.1,Proteobacteria
NC_016853.1,Proteobacteria
NC_016855.1,Proteobacteria
NC_016858.1,Proteobacteria
NC_016859.1,Proteobacteria
NC_016861.1,Proteobacteria
NC_016862.1,Proteobacteria
NC_016864.1,Proteobacteria
NC_016900.1,Proteobacteria
NC_016903.1,Proteobacteria
NC_016904.1,Proteobacteria
NC_016905.1,Proteobacteria
NC_016907.1,Actinobacteria
NC_016936.1,Bacteroidetes
NC_016939.1,Proteobacteria
NC_016942.1,Firmicutes
NC_016966.1,Proteobacteria
NC_016967.1,Firmicutes
NC_016968.1,Proteobacteria
NC_016969.1,Firmicutes
NC_016970.1,Firmicutes
NC_016971.1,Firmicutes
NC_016972.1,Actinobacteria
NC_016973.1,Proteobacteria
NC_016974.1,Proteobacteria
NC_016975.1,Firmicutes
NC_016976.1,Proteobacteria
NC_016977.1,Proteobacteria
NC_016978.1,Proteobacteria
NC_016979.1,Proteobacteria
NC_016980.1,Proteobacteria
NC_016981.1,Firmicutes
NC_016982.1,Firmicutes
NC_016983.1,Proteobacteria
NC_017017.1,Firmicutes
NC_017018.1,Firmicutes
NC_017019.1,Firmicutes
NC_017020.1,Proteobacteria
NC_017021.1,Proteobacteria
NC_017023.1,Firmicutes
NC_017024.1,Firmicutes
NC_017029.1,Proteobacteria
NC_017032.1,Firmicutes
NC_017035.1,Proteobacteria
NC_017041.1,Proteobacteria
NC_017054.1,Proteobacteria
NC_017055.1,Proteobacteria
NC_017060.1,Proteobacteria
NC_017064.1,Proteobacteria
NC_017069.1,Firmicutes
NC_017070.1,Firmicutes
NC_017071.1,Firmicutes
NC_017072.1,Firmicutes
NC_017073.1,Firmicutes
NC_017074.1,Firmicutes
NC_017076.1,Firmicutes
NC_017077.1,Firmicutes
NC_017078.1,Firmicutes
NC_017081.1,Planctomycetes
NC_017101.1,Proteobacteria
NC_017102.1,Proteobacteria
NC_017103.1,Proteobacteria
NC_017104.1,Proteobacteria
NC_017105.1,Proteobacteria
NC_017106.1,Proteobacteria
NC_017107.1,Proteobacteria
NC_017109.1,Proteobacteria
NC_017110.1,Proteobacteria
NC_017112.1,Proteobacteria
NC_017113.1,Proteobacteria
NC_017114.1,Proteobacteria
NC_017115.1,Proteobacteria
NC_017116.1,Proteobacteria
NC_017117.1,Proteobacteria
NC_017118.1,Proteobacteria
NC_017119.1,Proteobacteria
NC_017120.1,Proteobacteria
NC_017122.1,Proteobacteria
NC_017123.1,Proteobacteria
NC_017124.1,Proteobacteria
NC_017126.1,Proteobacteria
NC_017127.1,Proteobacteria
NC_017128.1,Proteobacteria
NC_017129.1,Proteobacteria
NC_017130.1,Proteobacteria
NC_017131.1,Proteobacteria
NC_017132.1,Proteobacteria
NC_017133.1,Proteobacteria
NC_017134.1,Proteobacteria
NC_017135.1,Proteobacteria
NC_017136.1,Proteobacteria
NC_017137.1,Proteobacteria
NC_017139.1,Firmicutes
NC_017140.1,Firmicutes
NC_017141.1,Firmicutes
NC_017142.1,Proteobacteria
NC_017143.1,Proteobacteria
NC_017144.1,Proteobacteria
NC_017145.1,Proteobacteria
NC_017147.1,Proteobacteria
NC_017148.1,Proteobacteria
NC_017149.1,Proteobacteria
NC_017151.1,Proteobacteria
NC_017152.1,Proteobacteria
NC_017153.1,Proteobacteria
NC_017155.1,Proteobacteria
NC_017156.1,Proteobacteria
NC_017157.1,Proteobacteria
NC_017158.1,Proteobacteria
NC_017159.1,Proteobacteria
NC_017163.1,Proteobacteria
NC_017164.1,Proteobacteria
NC_017169.1,Proteobacteria
NC_017170.1,Proteobacteria
NC_017172.1,Proteobacteria
NC_017180.1,Proteobacteria
NC_017181.1,Proteobacteria
NC_017182.1,Proteobacteria
NC_017183.1,Proteobacteria
NC_017184.1,Proteobacteria
NC_017185.1,Proteobacteria
NC_017189.1,Firmicutes
NC_017193.1,Proteobacteria
NC_017194.1,Firmicutes
NC_017197.1,Firmicutes
NC_017199.1,Firmicutes
NC_017201.1,Firmicutes
NC_017202.1,Firmicutes
NC_017203.1,Firmicutes
NC_017204.1,Firmicutes
NC_017205.1,Firmicutes
NC_017206.1,Firmicutes
NC_017207.1,Firmicutes
NC_017209.1,Firmicutes
NC_017210.1,Firmicutes
NC_017211.1,Firmicutes
NC_017212.1,Firmicutes
NC_017213.1,Firmicutes
NC_017220.1,Actinobacteria
NC_017222.1,Actinobacteria
NC_017224.1,Spirochaetes
NC_017225.1,Spirochaetes
NC_017226.1,Spirochaetes
NC_017227.1,Spirochaetes
NC_017228.1,Spirochaetes
NC_017229.1,Spirochaetes
NC_017230.1,Spirochaetes
NC_017231.1,Spirochaetes
NC_017232.1,Spirochaetes
NC_017233.1,Spirochaetes
NC_017234.1,Spirochaetes
NC_017235.1,Spirochaetes
NC_017236.1,Spirochaetes
NC_017237.1,Spirochaetes
NC_017239.1,Spirochaetes
NC_017240.1,Spirochaetes
NC_017241.1,Spirochaetes
NC_017242.1,Spirochaetes
NC_017257.1,Proteobacteria
NC_017258.1,Proteobacteria
NC_017260.1,Proteobacteria
NC_017261.1,Proteobacteria
NC_017263.1,Proteobacteria
NC_017264.1,Proteobacteria
NC_017266.1,Proteobacteria
NC_017273.1,Deinococcus-Thermus
NC_017282.1,Proteobacteria
NC_017284.1,Proteobacteria
NC_017286.1,Chlamydiae
NC_017288.1,Chlamydiae
NC_017296.1,Firmicutes
NC_017298.1,Firmicutes
NC_017311.1,Proteobacteria
NC_017313.1,Firmicutes
NC_017314.1,Firmicutes
NC_017315.1,Firmicutes
NC_017318.1,Proteobacteria
NC_017323.1,Proteobacteria
NC_017324.1,Proteobacteria
NC_017326.1,Proteobacteria
NC_017327.1,Proteobacteria
NC_017332.1,Firmicutes
NC_017334.1,Firmicutes
NC_017335.1,Firmicutes
NC_017336.1,Firmicutes
NC_017339.1,Firmicutes
NC_017344.1,Firmicutes
NC_017345.1,Firmicutes
NC_017346.1,Firmicutes
NC_017348.1,Firmicutes
NC_017350.1,Firmicutes
NC_017352.1,Firmicutes
NC_017356.1,Proteobacteria
NC_017363.1,Proteobacteria
NC_017364.1,Proteobacteria
NC_017369.1,Proteobacteria
NC_017370.1,Proteobacteria
NC_017373.1,Proteobacteria
NC_017377.1,Proteobacteria
NC_017380.1,Proteobacteria
NC_017383.1,Proteobacteria
NC_017385.1,Proteobacteria
NC_017386.1,Proteobacteria
NC_017388.1,Proteobacteria
NC_017389.1,Proteobacteria
NC_017391.1,Proteobacteria
NC_017392.1,Proteobacteria
NC_017393.1,Spirochaetes
NC_017394.1,Spirochaetes
NC_017395.1,Spirochaetes
NC_017396.1,Spirochaetes
NC_017397.1,Spirochaetes
NC_017398.1,Spirochaetes
NC_017399.1,Spirochaetes
NC_017400.1,Spirochaetes
NC_017401.1,Spirochaetes
NC_017402.1,Spirochaetes
NC_017404.1,Spirochaetes
NC_017405.1,Spirochaetes
NC_017406.1,Spirochaetes
NC_017407.1,Spirochaetes
NC_017408.1,Spirochaetes
NC_017409.1,Spirochaetes
NC_017410.1,Spirochaetes
NC_017411.1,Spirochaetes
NC_017412.1,Spirochaetes
NC_017413.1,Spirochaetes
NC_017414.1,Spirochaetes
NC_017415.1,Spirochaetes
NC_017416.1,Spirochaetes
NC_017417.1,Spirochaetes
NC_017419.1,Spirochaetes
NC_017420.1,Spirochaetes
NC_017421.1,Spirochaetes
NC_017422.1,Spirochaetes
NC_017423.1,Spirochaetes
NC_017424.1,Spirochaetes
NC_017425.1,Spirochaetes
NC_017426.1,Spirochaetes
NC_017427.1,Spirochaetes
NC_017428.1,Spirochaetes
NC_017433.1,Chlamydiae
NC_017435.1,Chlamydiae
NC_017438.1,Chlamydiae
NC_017442.1,Proteobacteria
NC_017443.1,Proteobacteria
NC_017444.1,Proteobacteria
NC_017446.1,Proteobacteria
NC_017447.1,Proteobacteria
NC_017466.1,Firmicutes
NC_017468.1,Firmicutes
NC_017471.1,Firmicutes
NC_017472.1,Firmicutes
NC_017475.1,Firmicutes
NC_017476.1,Firmicutes
NC_017478.1,Firmicutes
NC_017483.1,Firmicutes
NC_017484.1,Firmicutes
NC_017485.1,Firmicutes
NC_017487.1,Firmicutes
NC_017488.1,Firmicutes
NC_017489.1,Firmicutes
NC_017493.1,Firmicutes
NC_017494.1,Firmicutes
NC_017495.1,Firmicutes
NC_017496.1,Firmicutes
NC_017497.1,Firmicutes
NC_017498.1,Firmicutes
NC_017500.1,Firmicutes
NC_017533.1,Proteobacteria
NC_017536.1,Proteobacteria
NC_017539.1,Proteobacteria
NC_017541.1,Proteobacteria
NC_017543.1,Firmicutes
NC_017553.1,Proteobacteria
NC_017555.1,Proteobacteria
NC_017556.1,Proteobacteria
NC_017557.1,Proteobacteria
NC_017558.1,Proteobacteria
NC_017561.1,Proteobacteria
NC_017565.1,Proteobacteria
NC_017570.1,Proteobacteria
NC_017572.1,Proteobacteria
NC_017575.1,Proteobacteria
NC_017577.1,Proteobacteria
NC_017578.1,Proteobacteria
NC_017580.1,Proteobacteria
NC_017585.1,Actinobacteria
NC_017588.1,Deinococcus-Thermus
NC_017589.1,Proteobacteria
NC_017590.1,Deinococcus-Thermus
NC_017624.1,Proteobacteria
NC_017627.1,Proteobacteria
NC_017629.1,Proteobacteria
NC_017630.1,Proteobacteria
NC_017636.1,Proteobacteria
NC_017637.1,Proteobacteria
NC_017639.1,Proteobacteria
NC_017640.1,Proteobacteria
NC_017642.1,Proteobacteria
NC_017643.1,Proteobacteria
NC_017645.1,Proteobacteria
NC_017647.1,Proteobacteria
NC_017648.1,Proteobacteria
NC_017649.1,Proteobacteria
NC_017650.1,Proteobacteria
NC_017653.1,Proteobacteria
NC_017654.1,Proteobacteria
NC_017655.1,Proteobacteria
NC_017657.1,Proteobacteria
NC_017658.1,Proteobacteria
NC_017659.1,Proteobacteria
NC_017661.1,Proteobacteria
NC_017662.1,Proteobacteria
NC_017665.1,Proteobacteria
NC_017669.1,Firmicutes
NC_017670.1,Firmicutes
NC_017675.1,Proteobacteria
NC_017718.1,Proteobacteria
NC_017719.1,Proteobacteria
NC_017720.1,Proteobacteria
NC_017721.1,Proteobacteria
NC_017722.1,Proteobacteria
NC_017723.1,Proteobacteria
NC_017724.1,Proteobacteria
NC_017725.1,Spirochaetes
NC_017726.1,Firmicutes
NC_017727.1,Firmicutes
NC_017734.1,Proteobacteria
NC_017736.1,Proteobacteria
NC_017738.1,Proteobacteria
NC_017762.1,Proteobacteria
NC_017766.1,Actinobacteria
NC_017767.1,Deinococcus-Thermus
NC_017771.1,Deinococcus-Thermus
NC_017772.1,Actinobacteria
NC_017773.1,Proteobacteria
NC_017791.1,Deinococcus-Thermus
NC_017792.1,Deinococcus-Thermus
NC_017793.1,Deinococcus-Thermus
NC_017804.1,Spirochaetes
NC_017805.1,Deinococcus-Thermus
NC_017806.1,Deinococcus-Thermus
NC_017807.1,Proteobacteria
NC_017833.1,Actinobacteria
NC_017848.1,Proteobacteria
NC_017858.1,Proteobacteria
NC_017903.1,Proteobacteria
NC_017907.1,Proteobacteria
NC_017908.2,Actinobacteria
NC_017923.1,Proteobacteria
NC_017925.1,Bacteroidetes
NC_017935.1,Thermotogae
NC_017957.2,Proteobacteria
NC_017958.1,Proteobacteria
NC_017959.1,Proteobacteria
NC_017961.1,Firmicutes
NC_017962.1,Firmicutes
NC_017963.1,Firmicutes
NC_017965.1,Proteobacteria
NC_017966.1,Proteobacteria
NC_018021.1,Spirochaetes
NC_018022.1,Actinobacteria
NC_018023.1,Actinobacteria
NC_018026.1,Proteobacteria
NC_018066.1,Firmicutes
NC_018067.1,Firmicutes
NC_018069.1,Firmicutes
NC_018107.1,Proteobacteria
NC_018141.1,Proteobacteria
NC_018146.1,Proteobacteria
NC_018147.1,Proteobacteria
NC_018148.1,Proteobacteria
NC_018222.1,Firmicutes
NC_018223.1,Firmicutes
NC_018265.1,Firmicutes
NC_018287.1,Proteobacteria
NC_018288.1,Proteobacteria
NC_018291.1,Proteobacteria
NC_018421.1,Proteobacteria
NC_018422.1,Proteobacteria
NC_018423.1,Proteobacteria
NC_018486.1,Firmicutes
NC_018487.1,Firmicutes
NC_018488.1,Firmicutes
NC_018489.1,Firmicutes
NC_018490.1,Firmicutes
NC_018492.1,Firmicutes
NC_018493.1,Firmicutes
NC_018494.1,Firmicutes
NC_018499.1,Firmicutes
NC_018501.1,Firmicutes
NC_018502.1,Firmicutes
NC_018503.1,Firmicutes
NC_018509.1,Firmicutes
NC_018510.1,Firmicutes
NC_018511.1,Firmicutes
NC_018512.1,Firmicutes
NC_018516.1,Firmicutes
NC_018517.1,Firmicutes
NC_018532.1,Actinobacteria
NC_018580.1,Actinobacteria
NC_018582.1,Actinobacteria
NC_018583.1,Actinobacteria
NC_018606.1,Bacteroidetes
NC_018611.1,Firmicutes
NC_018634.1,Chlamydiae
NC_018635.1,Chlamydiae
NC_018636.1,Chlamydiae
NC_018637.1,Chlamydiae
NC_018639.1,Chlamydiae
NC_018640.1,Chlamydiae
NC_018651.1,Proteobacteria
NC_018652.1,Proteobacteria
NC_018653.1,Firmicutes
NC_018654.1,Proteobacteria
NC_018657.1,Firmicutes
NC_018659.1,Proteobacteria
NC_018660.1,Proteobacteria
NC_018662.1,Proteobacteria
NC_018663.1,Proteobacteria
NC_018666.1,Proteobacteria
NC_018674.1,Firmicutes
NC_018675.1,Firmicutes
NC_018680.1,Proteobacteria
NC_018682.1,Proteobacteria
NC_018683.1,Proteobacteria
NC_018684.1,Firmicutes
NC_018685.1,Firmicutes
NC_018686.1,Firmicutes
NC_018687.1,Firmicutes
NC_018688.1,Firmicutes
NC_018689.1,Firmicutes
NC_018694.1,Firmicutes
NC_018696.1,Proteobacteria
NC_018698.1,Firmicutes
NC_018699.1,Firmicutes
NC_018701.1,Proteobacteria
NC_018746.1,Proteobacteria
NC_018751.1,Bacteroidetes
NC_018830.1,Proteobacteria
NC_018878.1,Firmicutes
NC_018879.1,Firmicutes
NC_018880.1,Firmicutes
NC_018881.1,Firmicutes
NC_018882.1,Firmicutes
NC_018883.1,Firmicutes
NC_018884.1,Firmicutes
NC_018885.1,Firmicutes
NC_018886.1,Firmicutes
NC_018888.1,Firmicutes
NC_018889.1,Firmicutes
NC_018952.1,Firmicutes
NC_018953.1,Proteobacteria
NC_018954.1,Proteobacteria
NC_018956.1,Firmicutes
NC_018957.1,Firmicutes
NC_018958.1,Firmicutes
NC_018959.1,Firmicutes
NC_018960.1,Firmicutes
NC_018961.1,Firmicutes
NC_018963.1,Firmicutes
NC_018965.1,Firmicutes
NC_018966.1,Proteobacteria
NC_018967.1,Firmicutes
NC_018968.1,Firmicutes
NC_018969.1,Firmicutes
NC_018972.1,Firmicutes
NC_018974.1,Firmicutes
NC_018975.1,Firmicutes
NC_018976.1,Firmicutes
NC_018977.1,Proteobacteria
NC_018978.1,Proteobacteria
NC_018979.1,Spirochaetes
NC_018980.1,Spirochaetes
NC_018981.1,Spirochaetes
NC_018982.1,Spirochaetes
NC_018983.1,Spirochaetes
NC_018984.1,Spirochaetes
NC_018985.1,Proteobacteria
NC_018986.1,Spirochaetes
NC_018987.1,Spirochaetes
NC_018988.1,Spirochaetes
NC_018989.1,Spirochaetes
NC_018990.1,Spirochaetes
NC_018991.1,Spirochaetes
NC_018992.1,Spirochaetes
NC_018993.1,Spirochaetes
NC_018994.1,Proteobacteria
NC_018995.1,Proteobacteria
NC_018996.1,Proteobacteria
NC_018997.1,Proteobacteria
NC_018998.1,Proteobacteria
NC_018999.1,Proteobacteria
NC_019000.1,Proteobacteria
NC_019001.1,Proteobacteria
NC_019002.1,Proteobacteria
NC_019003.1,Spirochaetes
NC_019004.1,Spirochaetes
NC_019005.1,Spirochaetes
NC_019006.1,Spirochaetes
NC_019007.1,Firmicutes
NC_019008.1,Firmicutes
NC_019009.1,Firmicutes
NC_019010.1,Firmicutes
NC_019011.1,Firmicutes
NC_019012.1,Bacteroidetes
NC_019013.1,Proteobacteria
NC_019014.1,Proteobacteria
NC_019015.1,Bacteroidetes
NC_019016.1,Bacteroidetes
NC_019017.1,Bacteroidetes
NC_019018.1,Actinobacteria
NC_019019.1,Proteobacteria
NC_019033.1,Proteobacteria
NC_019037.1,Proteobacteria
NC_019038.1,Proteobacteria
NC_019039.1,Proteobacteria
NC_019040.1,Proteobacteria
NC_019041.1,Proteobacteria
NC_019043.1,Proteobacteria
NC_019044.1,Proteobacteria
NC_019045.2,Proteobacteria
NC_019046.1,Proteobacteria
NC_019047.1,Proteobacteria
NC_019049.1,Proteobacteria
NC_019050.1,Proteobacteria
NC_019051.1,Proteobacteria
NC_019052.1,Proteobacteria
NC_019053.1,Proteobacteria
NC_019054.1,Proteobacteria
NC_019056.1,Proteobacteria
NC_019057.1,Proteobacteria
NC_019058.1,Proteobacteria
NC_019059.1,Proteobacteria
NC_019060.1,Proteobacteria
NC_019061.1,Proteobacteria
NC_019062.1,Proteobacteria
NC_019063.1,Proteobacteria
NC_019065.1,Proteobacteria
NC_019066.1,Proteobacteria
NC_019067.1,Proteobacteria
NC_019068.1,Proteobacteria
NC_019069.1,Proteobacteria
NC_019070.1,Proteobacteria
NC_019071.1,Proteobacteria
NC_019072.1,Proteobacteria
NC_019073.1,Proteobacteria
NC_019074.1,Proteobacteria
NC_019075.1,Proteobacteria
NC_019076.1,Proteobacteria
NC_019077.1,Proteobacteria
NC_019078.1,Proteobacteria
NC_019079.1,Proteobacteria
NC_019080.1,Proteobacteria
NC_019081.1,Proteobacteria
NC_019082.1,Proteobacteria
NC_019083.1,Proteobacteria
NC_019084.1,Proteobacteria
NC_019085.1,Proteobacteria
NC_019086.1,Proteobacteria
NC_019087.1,Proteobacteria
NC_019088.1,Proteobacteria
NC_019089.1,Proteobacteria
NC_019090.1,Proteobacteria
NC_019091.1,Proteobacteria
NC_019092.1,Proteobacteria
NC_019093.1,Proteobacteria
NC_019094.1,Proteobacteria
NC_019095.1,Proteobacteria
NC_019096.1,Proteobacteria
NC_019097.1,Proteobacteria
NC_019098.1,Proteobacteria
NC_019099.1,Proteobacteria
NC_019100.1,Proteobacteria
NC_019101.1,Proteobacteria
NC_019102.1,Proteobacteria
NC_019103.1,Proteobacteria
NC_019104.1,Proteobacteria
NC_019105.1,Proteobacteria
NC_019106.1,Proteobacteria
NC_019107.1,Proteobacteria
NC_019108.1,Proteobacteria
NC_019109.1,Proteobacteria
NC_019110.1,Proteobacteria
NC_019111.1,Proteobacteria
NC_019112.1,Proteobacteria
NC_019113.1,Proteobacteria
NC_019114.1,Proteobacteria
NC_019115.1,Proteobacteria
NC_019116.1,Proteobacteria
NC_019117.1,Proteobacteria
NC_019118.1,Proteobacteria
NC_019120.1,Proteobacteria
NC_019121.1,Proteobacteria
NC_019122.1,Proteobacteria
NC_019123.1,Proteobacteria
NC_019124.1,Proteobacteria
NC_019125.1,Proteobacteria
NC_019126.1,Proteobacteria
NC_019127.1,Proteobacteria
NC_019128.1,Proteobacteria
NC_019129.1,Proteobacteria
NC_019130.1,Proteobacteria
NC_019131.1,Proteobacteria
NC_019132.1,Proteobacteria
NC_019133.1,Proteobacteria
NC_019134.1,Proteobacteria
NC_019135.1,Proteobacteria
NC_019136.1,Proteobacteria
NC_019137.1,Proteobacteria
NC_019138.1,Proteobacteria
NC_019139.1,Firmicutes
NC_019140.1,Firmicutes
NC_019141.1,Firmicutes
NC_019142.1,Firmicutes
NC_019143.1,Firmicutes
NC_019144.1,Firmicutes
NC_019145.1,Firmicutes
NC_019146.1,Firmicutes
NC_019147.1,Firmicutes
NC_019148.1,Firmicutes
NC_019149.1,Firmicutes
NC_019150.1,Firmicutes
NC_019151.1,Proteobacteria
NC_019152.1,Proteobacteria
NC_019153.1,Proteobacteria
NC_019154.1,Proteobacteria
NC_019155.1,Proteobacteria
NC_019156.1,Proteobacteria
NC_019157.1,Proteobacteria
NC_019158.1,Proteobacteria
NC_019159.1,Proteobacteria
NC_019160.1,Proteobacteria
NC_019161.1,Proteobacteria
NC_019162.1,Proteobacteria
NC_019163.1,Proteobacteria
NC_019165.1,Proteobacteria
NC_019167.1,Tenericutes
NC_019168.1,Tenericutes
NC_019169.1,Tenericutes
NC_019170.1,Tenericutes
NC_019171.1,Tenericutes
NC_019172.1,Tenericutes
NC_019173.1,Tenericutes
NC_019174.1,Proteobacteria
NC_019175.1,Proteobacteria
NC_019176.1,Proteobacteria
NC_019177.1,Proteobacteria
NC_019178.1,Proteobacteria
NC_019180.1,Proteobacteria
NC_019181.1,Proteobacteria
NC_019182.1,Proteobacteria
NC_019183.1,Proteobacteria
NC_019184.1,Proteobacteria
NC_019185.1,Proteobacteria
NC_019186.1,Proteobacteria
NC_019187.1,Proteobacteria
NC_019188.1,Proteobacteria
NC_019197.1,Proteobacteria
NC_019198.1,Proteobacteria
NC_019199.1,Proteobacteria
NC_019200.1,Actinobacteria
NC_019201.1,Actinobacteria
NC_019202.1,Proteobacteria
NC_019203.1,Proteobacteria
NC_019204.1,Proteobacteria
NC_019205.1,Proteobacteria
NC_019209.1,Proteobacteria
NC_019210.1,Proteobacteria
NC_019211.1,Proteobacteria
NC_019213.1,Firmicutes
NC_019214.1,Proteobacteria
NC_019215.1,Proteobacteria
NC_019217.1,unclassified Bacteria
NC_019218.1,unclassified Bacteria
NC_019219.1,Firmicutes
NC_019220.1,Proteobacteria
NC_019221.1,Proteobacteria
NC_019222.1,Proteobacteria
NC_019223.1,Proteobacteria
NC_019224.1,Proteobacteria
NC_019225.1,Spirochaetes
NC_019227.1,Firmicutes
NC_019228.1,Firmicutes
NC_019229.1,Proteobacteria
NC_019230.1,Firmicutes
NC_019231.1,Firmicutes
NC_019232.1,Firmicutes
NC_019233.1,Firmicutes
NC_019234.1,Proteobacteria
NC_019235.1,Proteobacteria
NC_019238.1,Firmicutes
NC_019239.1,Firmicutes
NC_019240.1,Firmicutes
NC_019241.1,Proteobacteria
NC_019242.1,Proteobacteria
NC_019243.1,Tenericutes
NC_019244.1,Tenericutes
NC_019245.1,Tenericutes
NC_019246.1,Tenericutes
NC_019247.1,Tenericutes
NC_019248.1,Proteobacteria
NC_019249.1,Proteobacteria
NC_019250.1,Proteobacteria
NC_019251.1,Proteobacteria
NC_019252.1,Firmicutes
NC_019253.1,Firmicutes
NC_019254.1,Proteobacteria
NC_019255.1,Proteobacteria
NC_019256.1,Proteobacteria
NC_019257.1,Firmicutes
NC_019258.1,Firmicutes
NC_019259.1,Firmicutes
NC_019260.1,Proteobacteria
NC_019261.1,Bacteroidetes
NC_019262.1,Proteobacteria
NC_019263.1,Proteobacteria
NC_019264.1,Proteobacteria
NC_019265.1,Proteobacteria
NC_019266.1,Proteobacteria
NC_019267.1,Proteobacteria
NC_019268.1,Proteobacteria
NC_019269.1,Proteobacteria
NC_019270.1,Firmicutes
NC_019271.1,Firmicutes
NC_019272.1,Chlamydiae
NC_019273.1,Proteobacteria
NC_019274.1,Proteobacteria
NC_019275.1,Proteobacteria
NC_019276.1,Proteobacteria
NC_019277.1,Proteobacteria
NC_019278.1,Proteobacteria
NC_019279.1,Proteobacteria
NC_019280.1,Proteobacteria
NC_019281.1,Proteobacteria
NC_019282.1,Firmicutes
NC_019283.1,Proteobacteria
NC_019284.1,Firmicutes
NC_019286.1,Proteobacteria
NC_019287.1,Proteobacteria
NC_019288.1,Proteobacteria
NC_019289.1,Proteobacteria
NC_019290.1,Tenericutes
NC_019291.1,Actinobacteria
NC_019292.1,Proteobacteria
NC_019293.1,Proteobacteria
NC_019294.1,Proteobacteria
NC_019295.1,Proteobacteria
NC_019296.1,Proteobacteria
NC_019297.1,Proteobacteria
NC_019298.1,Proteobacteria
NC_019299.1,unclassified Bacteria
NC_019300.1,Proteobacteria
NC_019301.1,Proteobacteria
NC_019302.1,Proteobacteria
NC_019303.1,Firmicutes
NC_019304.1,Firmicutes
NC_019305.1,Proteobacteria
NC_019306.1,Proteobacteria
NC_019307.1,Actinobacteria
NC_019308.1,Firmicutes
NC_019309.1,Proteobacteria
NC_019310.1,Proteobacteria
NC_019311.1,Proteobacteria
NC_019312.1,Proteobacteria
NC_019313.1,Proteobacteria
NC_019314.1,Proteobacteria
NC_019315.1,Proteobacteria
NC_019316.1,Proteobacteria
NC_019317.1,Actinobacteria
NC_019318.1,Proteobacteria
NC_019319.1,Proteobacteria
NC_019320.1,Proteobacteria
NC_019321.1,Firmicutes
NC_019325.1,Proteobacteria
NC_019326.1,Actinobacteria
NC_019327.1,Proteobacteria
NC_019328.1,Proteobacteria
NC_019329.1,Proteobacteria
NC_019330.1,Actinobacteria
NC_019331.1,Actinobacteria
NC_019332.1,Actinobacteria
NC_019333.1,Proteobacteria
NC_019334.1,Proteobacteria
NC_019335.1,Proteobacteria
NC_019336.1,Proteobacteria
NC_019337.1,Proteobacteria
NC_019338.1,Actinobacteria
NC_019339.1,Actinobacteria
NC_019340.1,Actinobacteria
NC_019341.1,Proteobacteria
NC_019342.1,Proteobacteria
NC_019343.1,Proteobacteria
NC_019344.1,Proteobacteria
NC_019345.1,Proteobacteria
NC_019346.1,Proteobacteria
NC_019347.1,Firmicutes
NC_019348.1,Firmicutes
NC_019349.1,Firmicutes
NC_019350.1,Firmicutes
NC_019351.1,Firmicutes
NC_019353.1,Firmicutes
NC_019354.1,Firmicutes
NC_019355.1,Firmicutes
NC_019356.1,Proteobacteria
NC_019357.1,Proteobacteria
NC_019358.1,Firmicutes
NC_019359.1,Proteobacteria
NC_019360.1,Proteobacteria
NC_019361.1,Proteobacteria
NC_019362.1,Proteobacteria
NC_019363.1,Proteobacteria
NC_019364.1,Proteobacteria
NC_019365.1,Firmicutes
NC_019366.1,Proteobacteria
NC_019367.1,Proteobacteria
NC_019368.1,Proteobacteria
NC_019369.1,Proteobacteria
NC_019370.1,Firmicutes
NC_019371.1,Firmicutes
NC_019372.1,Firmicutes
NC_019373.1,Proteobacteria
NC_019374.1,Proteobacteria
NC_019375.1,Proteobacteria
NC_019376.1,Proteobacteria
NC_019377.1,Firmicutes
NC_019378.1,Proteobacteria
NC_019379.1,Firmicutes
NC_019380.1,Proteobacteria
NC_019381.1,Proteobacteria
NC_019384.1,Proteobacteria
NC_019385.1,Firmicutes
NC_019387.1,Deinococcus-Thermus
NC_019388.1,Deinococcus-Thermus
NC_019389.1,Proteobacteria
NC_019390.1,Proteobacteria
NC_019392.1,Chlamydiae
NC_019394.1,Proteobacteria
NC_019397.1,Proteobacteria
NC_019424.1,Proteobacteria
NC_019426.1,Proteobacteria
NC_019428.1,Cyanobacteria
NC_019429.1,Cyanobacteria
NC_019430.1,Firmicutes
NC_019431.1,Firmicutes
NC_019432.1,Firmicutes
NC_019433.1,Firmicutes
NC_019434.1,Firmicutes
NC_019436.1,Firmicutes
NC_019437.1,Firmicutes
NC_019438.1,Firmicutes
NC_019440.1,Cyanobacteria
NC_019533.1,Tenericutes
NC_019534.1,Bacteroidetes
NC_019535.1,Tenericutes
NC_019536.1,Tenericutes
NC_019553.1,Firmicutes
NC_019554.1,Firmicutes
NC_019555.1,Proteobacteria
NC_019557.1,Firmicutes
NC_019558.1,Firmicutes
NC_019561.1,Proteobacteria
NC_019562.1,Proteobacteria
NC_019564.1,Proteobacteria
NC_019565.1,Proteobacteria
NC_019669.1,Firmicutes
NC_019677.1,Cyanobacteria
NC_019679.1,Cyanobacteria
NC_019681.1,Cyanobacteria
